3480 106.0179699 0.5 -0.5 -0.5 20.5 9.8923 20.5 
14.9820300864112 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
15.9820300864174 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
16.9820300863993 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
17.9820300863808 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
18.9820300863561 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
19.9820300863314 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
0.982030086316404 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
1.98203008631025 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
2.98203008630407 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
3.9820300862979 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
4.98203008629779 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
5.98203008629779 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
6.98203008629779 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
7.9820300862978 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
8.98203008629779 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
9.98203008629779 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
10.9820300863225 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
11.9820300863472 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
12.9820300863719 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
13.9820300863966 0 0 -1 0 0 0.5 0 0 0 0 0 0 0
14.4820300864089 0.866025 0 -1 0 0 0.5 0 0 0 0 0 0 0
15.4820300864143 0.866025 0 -1 0 0 0.5 0 0 0 0 0 0 0
16.4820300864086 0.866025 0 -1 0 0 0.5 0 0 0 0 0 0 0
17.4820300863901 0.866025 0 -1 0 0 0.5 0 0 0 0 0 0 0
18.4820300863685 0.866025 0 -1 0 0 0.5 0 0 0 0 0 0 0
19.4820300863438 0.866025 0 -1 0 0 0.5 0 0 0 0 0 0 0
