xMin 0.0 xMax 20.0 yMin 0.0 yMax 10.3923048454133 zMin 0.50 zMax 22.0
Particles 3480
id	x-position	y-position	z-position	radius
1010	2.86147688368983	5.56389673346111	1.43671624942465	0.5
1011	14.8835152126964	7.68842307802776	1.91240686771143	0.5
1012	14.8931769060452	1.05152045882417	14.4153685235456	0.5
1013	15.4942998671787	2.34733933001618	15.6545571017623	0.5
1014	17.4292084567057	8.35598343473093	10.3412530052751	0.5
1015	17.9188812569733	0.948945038768722	20.5281358451312	0.5
1016	4.23021628641421	0.494239173538427	10.1824148235062	0.5
1017	1.42858825384288	5.83758524492379	13.9148128627706	0.5
1018	2.00476361327336	9.27344037277228	10.6015198891345	0.5
1019	1.06898706764219	6.29216896485531	7.54426164039904	0.5
1020	13.895282062048	6.50882070784836	5.67362863521761	0.5
1021	17.837736337233	8.5564031729594	16.5065303359192	0.5
1022	11.1975665881885	0.418573418687807	17.2200197593642	0.5
1023	6.9234612996691	2.11831427778057	10.1050698718841	0.5
1024	3.7793430823459	0.0419105642431589	14.3605375031997	0.5
1025	14.2169049240299	4.46257779651737	7.84826448635076	0.5
1026	10.4576407517685	4.22040324782659	1.82236084451676	0.5
1027	8.83171682976455	2.20641950945077	7.49217948435514	0.5
1028	9.3996021522997	4.62557269273823	3.10509178897817	0.5
1029	3.02036926945163	5.0439312635522	10.7390189428586	0.5
1030	17.0548460109209	5.22801213742475	9.43863112280934	0.5
1031	2.71291158941426	3.90212087150284	9.17309663206222	0.5
1032	8.31925811237611	5.97801072049323	13.148966506798	0.5
1033	9.927198696765	5.86717388171175	19.2859248619827	0.5
1034	11.1544525385268	3.58007969986936	19.8001419303422	0.5
1035	18.6994563571384	3.57593029318409	13.4881834257316	0.5
1036	9.55462289631367	8.11818527395737	20.3480090288565	0.5
1037	7.41032851543576	6.41335975435562	15.1528353635191	0.5
1038	10.4890057322284	1.40976502981522	13.791368363803	0.5
1039	14.4586761197224	8.43010174881367	19.076439374216	0.5
1040	14.9461149649782	5.08676586350119	17.9068921728141	0.5
1041	7.5800586312381	1.07924664984747	4.22456432323045	0.5
1042	19.5973283661742	8.33574301978761	3.83710609037541	0.5
1043	1.66329172867506	5.62590680915992	3.73710397098923	0.5
1044	7.10040279116846	1.47547828988667	5.05656045638615	0.5
1045	1.88945828072078	7.44206293533253	10.0436997640985	0.5
1046	5.9059718801505	7.94982856704342	8.47813590166554	0.5
1047	11.4687743337622	5.44869573513642	10.0772372775313	0.5
1048	9.58563982515074	4.7785716994112	19.8329236655404	0.5
1049	15.1538443923722	4.23513057676635	2.59149078951698	0.5
1050	5.56571646478977	9.75684023703608	10.9487810105509	0.5
1051	8.02144849328434	10.2898833804078	7.31789797997639	0.5
1052	15.2894545406676	10.2879746230961	8.84544400805908	0.5
1053	8.41428315408998	6.17672200559247	20.5268737826869	0.5
1054	19.0240737331281	0.694703659939801	2.93801366275922	0.5
1055	10.9614994617187	5.6133523871418	11.2975674018282	0.5
1056	2.57006339426933	4.81235445239556	3.50499725572457	0.5
1057	12.9982009563116	6.343350822268	5.25684271315755	0.5
1058	8.46796866365687	3.17627473479074	12.6708169108636	0.5
1059	13.4244936653429	7.84059589531606	8.68855237419871	0.5
1060	14.0420827683284	4.6127643045055	14.9426480912062	0.5
1061	15.383769384938	3.14145668986709	2.79168236240573	0.5
1062	7.79066376936438	10.159464053689	3.21888427404518	0.5
1063	9.41573268173659	0.335566382115069	4.15285676699628	0.5
1064	8.33866112191243	8.45965398398812	14.7805484994037	0.5
1065	19.2816425451015	0.341603468387806	12.0467677304629	0.5
1066	7.85438059185512	5.73627646336195	8.17626332768462	0.5
1067	9.93657107619651	8.18880408117432	1.77052918785882	0.5
1068	6.65602726105418	9.87995518749295	8.76805379602309	0.5
1069	19.0840113925409	5.33870028448286	1.69407301093995	0.5
1070	5.68604536968302	5.98731748948468	10.7947457344418	0.5
1071	12.7779520227722	6.66419821907313	6.23119549422079	0.5
1072	18.3691965864849	2.99685460624789	8.75827904405268	0.5
1073	18.1158884421595	3.08083559694398	16.5043542550721	0.5
1074	18.8795248899344	1.45771455686766	20.4986808946253	0.5
1075	9.18342774583316	7.94960891056976	15.0286130594395	0.5
1076	8.99764872013239	6.54635329276214	2.36856463233487	0.5
1077	7.6172008842156	1.06884540625979	7.73041298925795	0.5
1078	5.58728558070536	5.30210659929717	16.2322892993384	0.5
1079	2.36321091739333	2.96390023177823	16.0029990309969	0.5
1080	1.72193126208416	1.71343258992864	12.090841163748	0.5
1081	3.45536367584598	6.92169029053354	16.0489457483893	0.5
1082	6.92402868015252	4.97647465607076	14.621869647879	0.5
1083	11.1674617352136	9.79916073331745	3.67137727928127	0.5
1084	0.33260240100265	7.31524047012303	4.39341836859593	0.5
1085	15.8619444948812	10.1762005904464	7.96044840862099	0.5
1086	16.8252785843112	1.68241746616841	11.6834978232741	0.5
1087	19.7990779902811	3.03884361091775	2.57694107423401	0.5
1088	7.27102374789837	9.8132433971499	1.58315549084636	0.5
1089	4.65723700531106	0.0526787441265436	7.88632119439748	0.5
1090	4.44103021665037	0.23103007643273	6.29172411886529	0.5
1091	6.91928594113032	7.75968532403912	13.9569060709588	0.5
1092	16.7428194896971	7.83997727652006	5.8418476141231	0.5
1093	6.29677062677496	3.15341357122208	16.4851855023419	0.5
1094	5.28546999004285	3.61754298767358	14.1618021056055	0.5
1095	2.64446272052412	4.91330762155278	17.0043318043929	0.5
1096	6.39837697666564	0.634423446837174	5.39248239803564	0.5
1097	11.4679193944871	4.6226068763593	11.0835920008949	0.5
1098	7.81205540899773	10.1226760123366	4.37282627906813	0.5
1099	18.437087078337	0.102707178276712	6.30801704889513	0.5
1100	9.61850419595297	7.55539358758795	5.78753214806374	0.5
1101	14.881488057926	3.28049582698775	6.02068600142242	0.5
1102	1.40510770713083	9.17889719848419	8.14007456389219	0.5
1103	13.406883776882	8.28852133895974	4.09970840849516	0.5
1104	7.07977122993642	0.879663116603475	8.83994773076455	0.5
1105	4.99295269499242	8.4524826358133	18.3063778602963	0.5
1106	16.9038233692594	3.90852180357575	5.82141469617786	0.5
1107	8.76791969637643	1.17517326165649	12.8595242051796	0.5
1108	4.96964242203848	5.20486974500544	10.4366785391975	0.5
1109	14.1335939031333	7.48702019100963	14.5743006506891	0.5
1110	11.4557087988782	7.08515138823181	8.10806946829024	0.5
1111	12.3967554323551	7.310755217824	3.9660283036407	0.5
1112	2.34176205686022	3.39183322034996	13.1537626111983	0.5
1113	9.27783793602904	2.10473691480181	3.98846746019071	0.5
1114	0.998548430435028	2.68553329737763	19.4336527507221	0.5
1115	14.0806289670437	7.32682735987968	4.74624193795776	0.5
1116	5.91722626920257	3.34259635111618	9.80990711285509	0.5
1117	12.1850350992098	10.1081788504482	8.31411523096565	0.5
1118	0.22348368417712	5.33753480201192	1.59493084428589	0.5
1119	16.2363933485409	5.48353317649587	5.03761266922741	0.5
1120	8.8676602333027	8.7681198477398	10.7357588395681	0.5
1121	12.5940236727105	5.5651917119835	7.27055330209238	0.5
1122	7.5792861975036	3.20996969401904	20.5081029763236	0.5
1123	15.7703100260282	9.54422481941137	20.5630962702002	0.5
1124	15.4622529056935	3.95705209510727	16.6767896289749	0.5
1125	7.13077766257319	4.82007602266117	12.0004301609034	0.5
1126	14.6118049536802	3.19989994351784	20.5017968618768	0.5
1127	0.791058546738545	9.77779072715508	4.59903706306798	0.5
1128	4.94708746630316	1.07157683259226	16.1643545938607	0.5
1129	7.23111765061073	6.97689118460578	1.48415706002352	0.5
1130	11.6233458088009	1.50175765910549	5.00474688801547	0.5
1131	5.07956612531887	7.59869804156743	8.00185181751642	0.5
1132	11.0316285280639	10.1929420726058	11.3968466219754	0.5
1133	8.10393192592296	0.234167912231453	18.831251568216	0.5
1134	16.0911376401669	7.93383446258631	6.8730601543353	0.5
1135	9.13316834599886	5.69360797806973	14.0156968548038	0.5
1136	10.4668154450382	1.8729386225802	3.34297991396001	0.5
1137	0.947229574477228	10.2027697130245	18.437381782953	0.5
1138	12.5906232264056	5.52290215378082	9.25464235920131	0.5
1139	17.360576763688	0.16715563715166	4.46574394694945	0.5
1140	7.29274597448447	8.20577743925502	7.02473515738549	0.5
1141	19.6508586755877	0.0195918648564616	2.20753873578489	0.5
1142	4.0036889890254	9.90317758706086	9.92598646057061	0.5
1143	14.8013970039297	2.11431357108827	10.0856716698738	0.5
1144	4.91609454370258	2.44954408240768	6.49837230455449	0.5
1145	18.5859178220567	5.81500184695822	14.2993980263851	0.5
1146	19.9079327180496	9.55738302382424	13.0975363098015	0.5
1147	14.8499233739992	5.88406783054122	1.42536285325218	0.5
1148	11.274613416697	7.21671192090147	6.4278981785505	0.5
1149	17.4749657969465	5.60478836445405	10.5853636238937	0.5
1150	11.6134736169832	3.47711756824152	17.123034516715	0.5
1151	11.7478473286916	6.07674555871342	2.1805020480862	0.5
1152	4.12630340735387	3.31508406249254	20.4328595556523	0.5
1153	10.0287268951643	8.14442432830803	4.62708560048594	0.5
1154	17.535911933851	2.21037929282759	1.5151920916197	0.5
1155	7.81270891310965	8.37423306645799	9.21609355858592	0.5
1156	15.2367361780859	1.1849344322407	6.66714021841983	0.5
1157	3.26405236285111	9.67222251157429	20.522267139397	0.5
1158	4.53977757144021	6.42328668791885	4.94608730207668	0.5
1159	9.53088353316759	2.32760790627422	12.9259497758032	0.5
1160	2.18631776065268	9.23176675012678	20.3248445509904	0.5
1161	16.0003322584428	7.2409256412484	14.619474285462	0.5
1162	16.4654183401813	1.53713273845115	17.840498807844	0.5
1163	14.7387445148035	5.32813144033061	15.2746106697124	0.5
1164	7.49639364556959	1.85371843928483	14.0356883172071	0.5
1165	10.4583136889464	6.29570320853352	1.66704902908728	0.5
1166	12.8037341136608	9.35064932830466	16.6020901689785	0.5
1167	13.3218492379377	6.26805058771694	1.44847312949462	0.5
1168	19.0617519437559	9.42741209179753	13.9316547676956	0.5
1169	17.2806138299726	4.72578350851282	2.3987426371062	0.5
1170	6.3682445563514	2.41438648401884	18.0139671517327	0.5
1171	12.0254685266829	0.990887657370477	17.1022691269069	0.5
1172	4.99897191680437	9.75988096048308	19.6572817330163	0.5
1173	17.7887098391652	3.50994963777066	2.7333541934346	0.5
1174	19.6005034496931	5.7100600750396	15.494302092771	0.5
1175	8.4256873761222	6.5200034884276	19.4594006431663	0.5
1176	1.86858777955927	2.90179746791517	16.9466405095842	0.5
1177	2.02307406299233	8.58675834200855	16.9368969044094	0.5
1178	6.99120539279219	8.65346300035918	1.60256713318826	0.5
1179	17.6355468342282	3.39057543374813	9.56893591779907	0.5
1180	1.93618388855383	0.572912464601367	12.3544692201741	0.5
1181	19.5564764391759	2.46332252178	19.9954985621776	0.5
1182	18.1776756747502	5.43085324309096	13.4376062837717	0.5
1183	3.42546483421777	2.57937546380073	12.5159217922112	0.5
1184	17.6872842538097	8.2183434774582	5.2449722370223	0.5
1185	3.56011966939062	5.23327745290235	16.110450312358	0.5
1186	14.1665490654565	10.0067787748848	2.86630525272784	0.5
1187	8.38277657987532	6.79599163264824	17.2340177959994	0.5
1188	4.66436794310452	0.91918480233461	14.1498909108275	0.5
1189	6.33136082765029	9.06718349974287	6.08168508004391	0.5
1190	11.6252594900046	0.245552801918209	3.2013791211247	0.5
1191	2.02254009013048	6.16463156393188	5.7674518211439	0.5
1192	19.8222503913965	3.35430733519745	4.56783226434677	0.5
1193	9.64426643949014	8.35622433408678	12.198112401549	0.5
1194	0.0234443865192944	6.63919221528362	5.26879679971163	0.5
1195	11.7178974543413	4.95650053440236	9.06196733266622	0.5
1196	4.79770244519899	7.05342051485799	17.3559516888371	0.5
1197	10.3475689230955	1.08122921007486	6.61177719511833	0.5
1198	14.7881840333009	2.93454662881832	14.2428619837761	0.5
1199	11.7588583066548	2.91056472163794	2.72451058783233	0.5
1200	12.7002292755266	10.1614069894987	9.37502926715142	0.5
1201	1.47859102160972	4.11850638350907	17.9912193230204	0.5
1202	17.2384214886293	4.57957571089095	11.3151232685404	0.5
1203	5.22290648140382	2.22750613916684	5.05495548324671	0.5
1204	14.5008408823586	3.37818635969021	2.35386614753595	0.5
1205	16.5687644693293	9.68400100834996	15.6528541868254	0.5
1206	17.9745688343524	1.98750776472922	11.634382284868	0.5
1207	2.89896294703955	1.94381156567725	3.1069713896265	0.5
1208	10.5038081205638	7.02587812363071	5.64348002531481	0.5
1209	5.20889484098317	1.26854974538152	17.1391641960972	0.5
1210	3.97928955263312	4.69567160473717	11.5814394330043	0.5
1211	14.2318386962011	2.03072416338438	7.52649330695356	0.5
1212	12.6437369875825	2.96827215771802	17.8637698507351	0.5
1213	8.84113241178742	2.16966354547838	11.1601083791994	0.5
1214	16.9035928927292	5.84978183962116	18.3085794520873	0.5
1215	13.9837880029157	2.26736273402761	13.057855358787	0.5
1216	0.621843755998189	2.5696329039926	18.4670118507949	0.5
1217	1.37281791906441	0.890525366563243	18.8922173521182	0.5
1218	17.7410844152969	8.84962193894602	7.521803284659	0.5
1219	11.738610424764	3.72836773811969	11.9513347726491	0.5
1220	16.1546875905796	3.70390298532127	1.98775650112023	0.5
1221	17.8557727362789	5.02095164163408	8.85620440297783	0.5
1222	6.85836481979414	4.38984409143392	7.1147418592334	0.5
1223	12.6048628596597	8.53487486812051	9.09231258158193	0.5
1224	12.4132793473192	7.19513178282633	14.7401659096925	0.5
1225	11.5782688653662	3.91105065426969	2.24350652863474	0.5
1226	11.6608874689659	4.82059171827777	14.1748383193685	0.5
1227	7.26362569281167	3.0149209336598	14.6893172920441	0.5
1228	7.78193171372424	7.36759344162517	8.95673486907298	0.5
1229	10.3097153773484	3.5858170391724	17.2633253949239	0.5
1230	7.55826787444381	2.01123415702038	12.9843797486054	0.5
1231	13.9338165994393	7.24686316454839	17.7092129197528	0.5
1232	7.49805474817227	6.78729532692192	13.3007685879934	0.5
1233	18.9422559089949	2.73603932427111	17.9497502456355	0.5
1234	3.75578132239158	4.36041181749935	20.2869483292891	0.5
1235	0.900324485610943	7.39283789405611	18.009142544383	0.5
1236	19.6946421202516	1.36234052106345	1.5660713479243	0.5
1237	0.970093686083028	8.46213010475528	17.212200775081	0.5
1238	7.8676228363253	0.353942603845544	15.4170144188011	0.5
1239	12.9716916389607	1.96346513479387	12.2481345863852	0.5
1240	8.7162893894562	0.834246765408356	14.8124943643093	0.5
1241	6.45312257752784	6.94608692557292	8.25397305908965	0.5
1242	8.24971742588068	2.56483668394169	6.68896245792321	0.5
1243	15.4848893904061	8.86464912031413	4.71623262224908	0.5
1244	11.2947958469059	0.467123920498639	19.4974944851619	0.5
1245	18.4482122894659	4.88756747653493	18.6478302982305	0.5
1246	15.4565855641019	2.8778102081769	11.1092535476167	0.5
1247	16.9530207599123	3.38770229139073	19.615967766272	0.5
1248	8.76409598443284	4.29958049815613	16.7067571706201	0.5
1249	12.5488892003434	1.0702441763633	12.6747437489735	0.5
1250	15.1348273035895	10.1272558483761	10.6554430216473	0.5
1251	16.6864877159615	4.09341713405218	3.00266738104192	0.5
1252	17.8336336207614	8.88566445955687	13.8810552450279	0.5
1253	6.4337777694525	6.84719798702371	11.0046710377601	0.5
1254	19.657944719904	5.8863818639155	14.1089528219559	0.5
1255	0.68992562891021	0.490343788248875	11.5343899819881	0.5
1256	12.7378151247027	2.22823272647486	10.0291714166528	0.5
1257	17.9125263652971	2.12740104072076	7.55279659594351	0.5
1258	4.97819001769387	8.04558042304011	9.11152883725306	0.5
1259	0.371938948146029	4.4152211300093	4.55217672649186	0.5
1260	18.4503944797844	0.117812598564406	7.43021358049198	0.5
1261	17.6189500367783	8.04818233873935	14.7008987259989	0.5
1262	0.574132320673459	3.39508598846244	12.6731802968165	0.5
1263	16.8486533508681	10.0233717594073	8.39004641684079	0.5
1264	3.16706849696057	4.09098901304829	13.8744196787904	0.5
1265	1.61747836623055	2.27039226587647	20.4136244398147	0.5
1266	6.1647704975225	1.0954729084802	16.5000746268346	0.5
1267	16.4022570670884	10.3519689193399	5.01229213417565	0.5
1268	13.2646744491324	1.12984569867118	14.0223850135609	0.5
1269	10.3317629179264	2.74461424689777	19.8149076121144	0.5
1270	14.8783661864869	8.84639380940836	15.8273593387679	0.5
1271	10.8594463997019	0.590714190293393	20.5294867706617	0.5
1272	0.462669751958011	7.42862294592677	12.9336057740189	0.5
1273	8.62575632557625	1.58653801118115	17.5922632480694	0.5
1274	9.89120271426619	6.39008986642369	13.5732097081772	0.5
1275	7.37358552742531	2.33804852737245	11.9497322823332	0.5
1276	0.76249945580593	3.78772621450333	10.3965295842322	0.5
1277	14.961675677575	6.29762474952071	6.60515334483214	0.5
1278	5.78961553021905	10.1728702839396	8.24495360962213	0.5
1279	10.0719594816128	5.13791530083725	8.07604244552474	0.5
1280	14.8429062722457	1.76461671640763	13.1567725631488	0.5
1281	9.76262787191648	7.59702889062679	7.57299568846044	0.5
1282	16.1028219282011	5.50795769786707	19.1600451086817	0.5
1283	13.5437501354077	3.80845089261878	4.57449244987251	0.5
1284	5.94346833897985	2.92592246709995	4.49720310464179	0.5
1285	13.1550592747275	2.0789712917659	6.04813457283255	0.5
1286	17.8691407726746	3.27222295653116	1.53535115149887	0.5
1287	9.34121103205322	5.80858753804977	11.8023783775859	0.5
1288	15.1837928907695	5.29613146324601	6.65419589271453	0.5
1289	9.34306103906034	2.04136338012641	19.7718303966683	0.5
1290	15.741788837851	9.87606382805017	18.1662146052229	0.5
1291	12.964474928805	6.95611980711085	11.7349131946999	0.5
1292	13.0871775247715	4.93937314917729	10.3583974682861	0.5
1293	2.79674576199609	7.38917344649511	20.1400018661948	0.5
1294	17.1894222658498	6.86129852624159	16.682258123474	0.5
1295	19.1103054708494	3.86650846420673	12.2044445063239	0.5
1296	13.8957982255452	3.64039945342499	16.6593953673292	0.5
1297	10.0641814654291	2.29745212959492	6.16920925693818	0.5
1298	19.0693518259507	0.486637846732305	10.4689850545055	0.5
1299	17.7819911152869	6.08052862403479	19.9178795641986	0.5
1300	14.6689511608699	6.24647524195717	20.157205015841	0.5
1301	10.0910397194991	3.24020745118884	14.0675626008271	0.5
1302	1.38982078200313	9.87083694015077	3.3383847638225	0.5
1303	1.05385211565147	6.41287678134264	4.5596654145673	0.5
1304	10.7412836870376	1.96248350074099	10.3418092875682	0.5
1305	4.60688061902079	2.58018244190813	12.7703916616523	0.5
1306	12.0655557228086	3.71105176322717	15.7812892317775	0.5
1307	8.62423182238859	6.25488325283463	11.0254053758335	0.5
1308	17.0217764967356	10.1525992447862	6.34904871259329	0.5
1309	1.18463553756904	2.31010507580415	8.19204296027669	0.5
1310	3.43687006692696	1.70257047995046	2.27364241295335	0.5
1311	6.83461490369192	3.29825646681755	6.75991595069082	0.5
1312	9.95812551310525	0.108649106540566	6.07577189679644	0.5
1313	19.7260836941965	9.87320686065496	7.16864897992999	0.5
1314	16.3075399615799	6.56572718998528	13.2358009239195	0.5
1315	1.35058350219562	6.75505499561845	15.974783315341	0.5
1316	17.4653053148983	0.115389090240138	10.4135832960276	0.5
1317	16.0776389163084	2.49235403542399	11.8169409099299	0.5
1318	10.0625574670211	5.11392817579653	11.7357613788958	0.5
1319	17.6033448878606	1.03927601991334	11.6670335352813	0.5
1320	17.3758362460366	1.68886113425175	14.8444939985789	0.5
1321	8.4378144569113	8.54113741530334	3.25114829311614	0.5
1322	19.4908258208118	2.94581725226629	11.9576403715334	0.5
1323	18.6776185717873	3.78230762713255	4.06230635635627	0.5
1324	3.79743955312304	6.51965379901198	6.88834663752619	0.5
1325	2.15848592476625	4.40776581137404	2.10540317301907	0.5
1326	0.246616030765447	2.96069878164229	10.6348590263405	0.5
1327	7.15273558755023	6.05116915979817	12.1953027584087	0.5
1328	12.8230357132486	6.0782999320704	18.7138116702637	0.5
1329	10.2273362852054	9.39859927647827	8.58593154022454	0.5
1330	13.3456569652073	3.78670814234871	20.5146593403676	0.5
1331	6.33065726201007	3.15378409313197	10.8391112416549	0.5
1332	7.40240476335578	7.61137748412045	5.06831293199173	0.5
1333	11.2363142851115	6.44446527524064	18.4394089100547	0.5
1334	3.59963594059095	2.23649676084034	18.4152252509842	0.5
1335	2.06276854526112	3.1162979174006	4.91764456136312	0.5
1336	15.9371705164607	3.81504130829516	17.7228449508801	0.5
1337	14.4829620909073	5.87666605696714	17.2807304754257	0.5
1338	8.40467933359653	0.436259048765061	3.66807409926519	0.5
1339	12.4514452173262	0.474818129021251	10.09995005061	0.5
1340	14.8510572561262	1.00597223259718	1.50710390598229	0.5
1341	10.3390586450487	5.53993766872518	8.98598666565729	0.5
1342	18.5854322865944	9.3879910079101	16.9140634932988	0.5
1343	5.93627213242272	3.33236002100067	12.7867895819055	0.5
1344	6.04835532215137	3.16519373617564	15.4447927621456	0.5
1345	9.62862028740798	1.62607339120656	1.54943600385779	0.5
1346	4.06567659185167	4.12723470868176	12.5209220677147	0.5
1347	0.330586309784838	6.33811567287366	17.7836074205896	0.5
1348	7.72933740851429	7.98064685935517	12.0476211256468	0.5
1349	11.0424770779034	9.12280956831495	5.59662127802831	0.5
1350	19.7811892217554	0.338629652679111	15.4934919356353	0.5
1351	6.24754163708455	0.371357460839156	15.6011387694809	0.5
1352	11.9366809068827	9.90482070060373	19.477213817421	0.5
1353	15.8447838872596	5.77184169416839	20.0991508416776	0.5
1354	0.86914183146278	9.20035540792425	12.8345562219272	0.5
1355	3.63361330723659	9.22118612259379	5.08531981887582	0.5
1356	9.47916222452112	2.88271086937344	7.01749789569178	0.5
1357	9.52312409026446	7.07679722020241	8.53852847657741	0.5
1358	0.958748477859247	6.61414222379245	12.2943971647399	0.5
1359	17.9379616056853	1.01470118452073	13.0102889086685	0.5
1360	10.8609704262303	6.64078137641188	13.7060116979616	0.5
1361	0.914824413289896	1.2748285467571	18.0820035631453	0.5
1362	18.9126208910466	6.31810893997531	20.4993333597855	0.5
1363	14.9067859544568	8.44503402010368	3.89337598259368	0.5
1364	5.81296586186332	0.174989754100951	19.7920116461129	0.5
1365	4.34992981988751	10.1450608722422	3.94413746430615	0.5
1366	19.4061465175241	3.21963339656287	8.6214037566077	0.5
1367	14.7689096807191	6.81087729681541	16.8357938618238	0.5
1368	13.3747020268632	5.48541499595909	6.02301775392619	0.5
1369	0.145764080539023	7.94174571189699	2.64958766005047	0.5
1370	10.8022853059439	2.42471826659705	4.21448965962043	0.5
1371	2.12651443586567	8.59073824888869	4.92182025038162	0.5
1372	7.62739263463591	9.75602521430053	11.8773146823719	0.5
1373	16.1684080054208	3.24058400215275	18.5422538767479	0.5
1374	8.22719487941417	6.17504372981935	3.84500851178488	0.5
1375	7.69395477009411	2.62498276619554	7.65784886931964	0.5
1376	14.7227998044009	0.585618365188737	3.31986880283003	0.5
1377	10.453750346013	4.21985968550474	15.7215491688502	0.5
1378	9.06846102133329	6.99805798834601	11.5746842151899	0.5
1379	14.1035942120294	4.5471693482411	2.50716862564375	0.5
1380	10.5513319049308	7.97594461014012	20.6034471046297	0.5
1381	15.7829143484843	4.27204577584	4.64834046435787	0.5
1382	5.272396075791	7.1108550674356	12.7968687986143	0.5
1383	0.656153269621568	7.23902782567864	7.28093807115718	0.5
1384	0.358344004684607	7.81414675729538	10.104561301234	0.5
1385	4.70252149385915	9.73856547503238	6.97525860923484	0.5
1386	5.64801987780647	7.95851120365456	14.3415445736191	0.5
1387	19.6384206185996	5.74645795162353	4.46737702036847	0.5
1388	6.10286651409455	0.847144553896071	4.38023675583854	0.5
1389	18.5331507382905	8.36061403019757	3.61247026867592	0.5
1390	9.3634148833014	7.50645216987871	18.9867063746378	0.5
1391	11.5653912595064	9.75780479047091	13.2824934130543	0.5
1392	15.041526284044	2.18269518737736	6.90126221165471	0.5
1393	2.63692713293436	0.497177830202713	14.2772977933467	0.5
1394	0.901634618295759	7.6637879037618	12.0235088734701	0.5
1395	13.7961197977929	1.45589002294026	10.3405169742171	0.5
1396	11.069075834756	3.25981808319484	7.72104680991958	0.5
1397	0.732607400117437	5.40782582768532	6.94054585810058	0.5
1398	14.3639871860912	0.93986873115457	6.11361710297645	0.5
1399	19.6020766292569	4.25800628804431	14.5595781550999	0.5
1400	8.22401174521135	8.97317311517718	6.07424219845765	0.5
1401	11.3227701229834	8.91507488980501	10.7816182775604	0.5
1402	8.20045959537745	1.60812789431897	10.4731371675402	0.5
1403	18.692159469733	4.57825424407668	14.2227881808892	0.5
1404	1.59163370034913	4.79656321482806	16.4031295462721	0.5
1405	6.30968841854094	4.27199895861141	18.245946517426	0.5
1406	7.83265560991065	2.53421297956831	9.43387708928108	0.5
1407	2.19760361585029	1.43426190054149	13.4185901347977	0.5
1408	4.13988151850941	0.286896264728048	16.0541975189662	0.5
1409	6.73800834030153	10.1804672219504	4.37901323455732	0.5
1410	2.95759904022878	9.29475353537287	3.74883748033797	0.5
1411	7.37685320580516	7.40952854414582	15.5194415662842	0.5
1412	3.04104761265719	5.00092179121129	12.700473785477	0.5
1413	8.18883837619703	9.77152654575598	19.7251497976082	0.5
1414	18.9238912885803	2.47150405112615	14.6297333747307	0.5
1415	16.103130361078	9.73763208014824	12.986821590743	0.5
1416	13.3799363327478	2.06132822869663	14.4001967390304	0.5
1417	19.7800825698046	9.70346837133139	19.0032726842246	0.5
1418	6.9616966916238	2.14003271530417	17.192476330522	0.5
1419	13.7692554236999	9.91692175942892	3.89405608842049	0.5
1420	6.01555029886179	2.18385720453279	5.97376540323707	0.5
1421	2.82980439994601	6.95031244560784	17.3319049271791	0.5
1422	13.6941017421911	1.30520119672504	4.87991944668802	0.5
1423	9.46283530898706	6.71606763304241	14.9134231380463	0.5
1424	1.98720238135901	1.37661261863694	3.7126374198578	0.5
1425	7.03616515565237	5.92937325933724	14.1370662610178	0.5
1426	13.0368447037178	6.86336772248665	17.2126243475131	0.5
1427	11.0866106900356	7.99470406961802	18.6075316944402	0.5
1428	17.4057069777295	3.28951983050949	14.0102815112473	0.5
1429	2.45600956791666	9.68758774148385	1.52699951215797	0.5
1430	2.02320687418583	6.40199991540976	1.6490249275407	0.5
1431	0.903613140072226	9.39234010163718	16.3838456392616	0.5
1432	10.2681934235284	7.86301125281111	16.2502286921687	0.5
1433	14.2867734879267	0.486661265347401	10.8806662376393	0.5
1434	18.5562202987749	1.37896850845269	15.0818153481014	0.5
1435	17.2174805209024	4.07113211871013	17.4862452767779	0.5
1436	6.49029738055597	7.77943323981943	15.8417777286216	0.5
1437	6.95543919018162	6.92836142262629	2.51658625130623	0.5
1438	17.0727284320952	8.49825876499617	19.4195897337688	0.5
1439	11.9180287268048	4.58645957183209	4.09162737062614	0.5
1440	7.65294916502632	9.23670140763069	9.71133508606138	0.5
1441	18.7952289852183	8.07589071944273	13.9511738289444	0.5
1442	7.36088768661713	4.6399224922937	9.82899337827931	0.5
1443	2.61059781724397	2.54635159585858	18.8878619238807	0.5
1444	18.065180840897	7.63460835799055	7.12694184088044	0.5
1445	9.72333487470003	5.51166201143185	15.4524441958994	0.5
1446	8.44317075632294	5.27374142879454	4.27276889373767	0.5
1447	7.73354006640127	3.71503440684669	10.1876319363785	0.5
1448	9.48640159107174	4.3434434489161	8.71510436886231	0.5
1449	16.3177225311097	6.98132511064983	20.3255492783117	0.5
1450	13.7316961784852	5.88676403932107	14.8534354200792	0.5
1451	7.80219725308793	5.98621339178068	17.3812001503234	0.5
1452	10.6837400556263	0.311817045089389	10.6005628102786	0.5
1453	3.74324486682693	9.45543831153143	11.5083350493835	0.5
1454	18.0889168347294	10.3816989851243	16.7993789825867	0.5
1455	17.0069048782442	3.49545294986619	7.55822213443629	0.5
1456	2.36884779002497	3.38785720888064	11.830243435761	0.5
1457	11.8731700267097	6.08368584995003	11.0019085400994	0.5
1458	4.4458465596313	2.82621919571682	18.5298366288737	0.5
1459	5.90133023148706	1.44962775892929	10.2455793422647	0.5
